company_id,company_name,industry,region,year,revenue,profit_margin,growth_rate,market_cap,profit
433,Company_433,Retail,Middle East,2022,7662.9,9.9,12.8,18447.1,758.6271
433,Company_433,Retail,Middle East,2023,9507.0,11.9,24.1,23648.7,1131.333
433,Company_433,Retail,Middle East,2024,10802.0,12.9,13.6,21710.8,1393.458
433,Company_433,Retail,Middle East,2025,12701.6,12.4,17.6,23639.6,1574.9984
434,Company_434,Transportation,Latin America,2015,334.8,2.6,0.0,164.0,8.7048
434,Company_434,Transportation,Latin America,2016,390.8,4.7,16.7,195.1,18.3676
434,Company_434,Transportation,Latin America,2017,431.3,10.7,10.4,455.7,46.1491
434,Company_434,Transportation,Latin America,2018,471.1,11.4,9.2,835.1,53.705400000000004
434,Company_434,Transportation,Latin America,2019,507.3,9.4,7.7,827.9,47.6862
434,Company_434,Transportation,Latin America,2020,572.4,9.3,12.8,1039.5,53.233200000000004
434,Company_434,Transportation,Latin America,2021,648.9,5.2,13.4,298.1,33.7428
434,Company_434,Transportation,Latin America,2022,745.1,8.1,14.8,1161.8,60.353100000000005
434,Company_434,Transportation,Latin America,2023,840.4,4.8,12.8,581.9,40.3392
434,Company_434,Transportation,Latin America,2024,1040.2,4.5,23.8,692.9,46.809
434,Company_434,Transportation,Latin America,2025,1054.4,0.8,1.4,117.9,8.4352
435,Company_435,Retail,Middle East,2015,1100.1,10.6,0.0,1545.3,116.61059999999999
435,Company_435,Retail,Middle East,2016,1093.5,11.5,-0.6,2371.7,125.75250000000001
435,Company_435,Retail,Middle East,2017,1221.8,13.2,11.7,2718.3,161.2776
435,Company_435,Retail,Middle East,2018,1383.5,13.5,13.2,3377.4,186.7725
435,Company_435,Retail,Middle East,2019,1567.5,13.3,13.3,3016.2,208.47750000000002
435,Company_435,Retail,Middle East,2020,2008.8,12.7,28.2,2888.6,255.1176
435,Company_435,Retail,Middle East,2021,1894.6,12.4,-5.7,5198.9,234.9304
435,Company_435,Retail,Middle East,2022,2208.7,15.8,16.6,5581.7,348.97459999999995
435,Company_435,Retail,Middle East,2023,2610.1,16.2,18.2,6018.3,422.8362
435,Company_435,Retail,Middle East,2024,2807.4,15.7,7.6,5398.5,440.7618
435,Company_435,Retail,Middle East,2025,3007.8,15.7,7.1,11382.1,472.2246
436,Company_436,Finance,Latin America,2015,1853.6,16.5,0.0,2843.3,305.844
436,Company_436,Finance,Latin America,2016,1743.7,16.9,-5.9,4582.3,294.6853
436,Company_436,Finance,Latin America,2017,1863.1,17.1,6.8,3047.6,318.5901
436,Company_436,Finance,Latin America,2018,1936.9,18.6,4.0,5399.2,360.26340000000005
436,Company_436,Finance,Latin America,2019,2224.4,18.0,14.8,3363.3,400.392
436,Company_436,Finance,Latin America,2020,2064.8,17.4,-7.2,3663.7,359.2752
436,Company_436,Finance,Latin America,2021,2216.4,21.2,7.3,4203.6,469.8768
436,Company_436,Finance,Latin America,2022,2375.5,21.7,7.2,4424.1,515.4835
436,Company_436,Finance,Latin America,2023,2392.8,23.3,0.7,6405.9,557.5224000000001
436,Company_436,Finance,Latin America,2024,2509.0,21.5,4.9,4622.3,539.435
436,Company_436,Finance,Latin America,2025,2579.4,18.8,2.8,5888.9,484.9272
437,Company_437,Technology,Africa,2015,670.6,30.3,0.0,6332.1,203.1918
437,Company_437,Technology,Africa,2016,721.8,25.9,7.6,3888.3,186.9462
437,Company_437,Technology,Africa,2017,809.3,23.1,12.1,2968.5,186.9483
437,Company_437,Technology,Africa,2018,823.3,20.4,1.7,2970.1,167.95319999999998
437,Company_437,Technology,Africa,2019,843.1,22.8,2.4,3035.8,192.22680000000003
437,Company_437,Technology,Africa,2020,885.7,21.0,5.0,5243.4,185.997
437,Company_437,Technology,Africa,2021,955.4,20.6,7.9,6634.8,196.81240000000003
437,Company_437,Technology,Africa,2022,1021.6,19.9,6.9,5887.5,203.2984
437,Company_437,Technology,Africa,2023,1094.4,18.1,7.1,3197.1,198.08640000000005
437,Company_437,Technology,Africa,2024,1148.3,16.7,4.9,5190.4,191.76609999999997
437,Company_437,Technology,Africa,2025,1331.4,20.9,15.9,5361.1,278.2626
438,Company_438,Transportation,Asia,2015,572.0,15.8,0.0,1607.6,90.376
438,Company_438,Transportation,Asia,2016,679.3,15.7,18.7,2115.3,106.6501
438,Company_438,Transportation,Asia,2017,796.2,18.1,17.2,1870.7,144.11220000000003
438,Company_438,Transportation,Asia,2018,940.6,17.6,18.1,1352.0,165.5456
438,Company_438,Transportation,Asia,2019,1080.8,20.0,14.9,2413.0,216.16
438,Company_438,Transportation,Asia,2020,1155.7,17.3,6.9,2195.5,199.93610000000004
438,Company_438,Transportation,Asia,2021,1461.7,15.5,26.5,2405.0,226.5635
438,Company_438,Transportation,Asia,2022,1520.7,14.2,4.0,3545.2,215.93939999999998
438,Company_438,Transportation,Asia,2023,1925.6,18.4,26.6,5310.1,354.31039999999996
438,Company_438,Transportation,Asia,2024,1946.7,20.3,1.1,6434.5,395.18010000000004
438,Company_438,Transportation,Asia,2025,2089.6,18.8,7.3,7133.6,392.84479999999996
439,Company_439,Utilities,North America,2015,526.3,10.2,0.0,523.7,53.682599999999994
439,Company_439,Utilities,North America,2016,573.3,8.5,8.9,526.1,48.7305
439,Company_439,Utilities,North America,2017,670.0,9.2,16.9,861.3,61.64
439,Company_439,Utilities,North America,2018,736.4,9.0,9.9,896.7,66.276
439,Company_439,Utilities,North America,2019,767.5,9.0,4.2,916.9,69.075
439,Company_439,Utilities,North America,2020,838.6,9.8,9.3,874.1,82.1828
439,Company_439,Utilities,North America,2021,844.7,9.1,0.7,908.9,76.8677
439,Company_439,Utilities,North America,2022,853.2,9.0,1.0,623.9,76.788
439,Company_439,Utilities,North America,2023,957.0,7.6,12.2,606.3,72.732
439,Company_439,Utilities,North America,2024,1066.0,7.5,11.4,892.4,79.95
439,Company_439,Utilities,North America,2025,1183.7,11.8,11.0,1133.2,139.6766
440,Company_440,Retail,Oceania,2015,739.5,1.6,0.0,165.9,11.832
440,Company_440,Retail,Oceania,2016,706.2,1.0,-4.5,76.0,7.062
440,Company_440,Retail,Oceania,2017,759.7,-1.3,7.6,2090.6,-9.876100000000001
440,Company_440,Retail,Oceania,2018,760.3,-2.2,0.1,2701.3,-16.7266
440,Company_440,Retail,Oceania,2019,724.5,0.7,-4.7,103.9,5.0714999999999995
440,Company_440,Retail,Oceania,2020,697.1,1.6,-3.8,249.7,11.1536
440,Company_440,Retail,Oceania,2021,693.7,2.3,-0.5,254.6,15.955100000000002
440,Company_440,Retail,Oceania,2022,683.9,4.6,-1.4,514.7,31.4594
440,Company_440,Retail,Oceania,2023,659.5,5.0,-3.6,705.0,32.975
440,Company_440,Retail,Oceania,2024,702.2,3.4,6.5,375.0,23.874800000000004
440,Company_440,Retail,Oceania,2025,692.9,3.9,-1.3,338.0,27.0231
441,Company_441,Finance,North America,2015,1375.4,15.6,0.0,3431.7,214.56240000000003
441,Company_441,Finance,North America,2016,1178.0,17.3,-14.3,2791.5,203.794
441,Company_441,Finance,North America,2017,1132.5,18.2,-3.9,3301.8,206.11499999999998
441,Company_441,Finance,North America,2018,1028.6,17.4,-9.2,3556.3,178.97639999999998
441,Company_441,Finance,North America,2019,1087.9,16.7,5.8,2557.7,181.67929999999998
441,Company_441,Finance,North America,2020,1113.5,15.7,2.4,2634.0,174.8195
441,Company_441,Finance,North America,2021,1069.6,12.9,-3.9,1405.7,137.9784
441,Company_441,Finance,North America,2022,997.9,13.2,-6.7,1712.4,131.7228
441,Company_441,Finance,North America,2023,1012.2,14.1,1.4,2548.7,142.7202
441,Company_441,Finance,North America,2024,927.0,13.2,-8.4,1414.8,122.364
441,Company_441,Finance,North America,2025,929.9,10.5,0.3,1120.2,97.6395
442,Company_442,Consumer Goods,Latin America,2015,1330.0,6.2,0.0,1963.7,82.46
442,Company_442,Consumer Goods,Latin America,2016,1145.8,5.6,-13.8,1587.1,64.16479999999999
442,Company_442,Consumer Goods,Latin America,2017,1324.9,6.8,15.6,1760.9,90.09320000000001
442,Company_442,Consumer Goods,Latin America,2018,1530.4,6.8,15.5,1887.2,104.06720000000001
442,Company_442,Consumer Goods,Latin America,2019,1634.3,7.5,6.8,2842.6,122.57249999999999
442,Company_442,Consumer Goods,Latin America,2020,1887.6,9.0,15.5,1880.5,169.884
442,Company_442,Consumer Goods,Latin America,2021,1861.7,8.3,-1.4,3424.1,154.52110000000002
442,Company_442,Consumer Goods,Latin America,2022,2069.2,8.6,11.1,3760.8,177.95119999999997
442,Company_442,Consumer Goods,Latin America,2023,2207.7,9.0,6.7,2311.9,198.69299999999998
442,Company_442,Consumer Goods,Latin America,2024,2295.9,7.9,4.0,3676.8,181.3761
442,Company_442,Consumer Goods,Latin America,2025,2360.5,5.8,2.8,1779.4,136.909
443,Company_443,Consumer Goods,Oceania,2015,1519.1,20.1,0.0,6520.1,305.3391
443,Company_443,Consumer Goods,Oceania,2016,1629.7,19.5,7.3,6532.8,317.79150000000004
443,Company_443,Consumer Goods,Oceania,2017,1563.6,19.8,-4.1,4451.8,309.5928
443,Company_443,Consumer Goods,Oceania,2018,1488.2,20.2,-4.8,3163.9,300.6164
443,Company_443,Consumer Goods,Oceania,2019,1393.8,20.2,-6.3,5337.0,281.5476
443,Company_443,Consumer Goods,Oceania,2020,1236.8,20.7,-11.3,3047.8,256.01759999999996
443,Company_443,Consumer Goods,Oceania,2021,1283.2,18.9,3.7,2730.5,242.52479999999997
443,Company_443,Consumer Goods,Oceania,2022,1165.8,20.1,-9.2,4843.9,234.32580000000002
443,Company_443,Consumer Goods,Oceania,2023,1139.9,24.5,-2.2,6361.6,279.2755
443,Company_443,Consumer Goods,Oceania,2024,1074.5,24.6,-5.7,2991.3,264.327
443,Company_443,Consumer Goods,Oceania,2025,969.5,23.8,-9.8,5701.5,230.741
444,Company_444,Finance,Europe,2015,3591.0,13.1,0.0,7131.8,470.421
444,Company_444,Finance,Europe,2016,3957.8,11.5,10.2,5636.1,455.14700000000005
444,Company_444,Finance,Europe,2017,4543.5,12.4,14.8,10413.9,563.394
444,Company_444,Finance,Europe,2018,4668.7,13.1,2.8,4982.8,611.5997
444,Company_444,Finance,Europe,2019,4793.7,6.9,2.7,5281.1,330.7653
444,Company_444,Finance,Europe,2020,5542.7,5.5,15.6,5191.8,304.8485
444,Company_444,Finance,Europe,2021,6450.9,8.1,16.4,9949.5,522.5228999999999
444,Company_444,Finance,Europe,2022,6899.5,8.4,7.0,9649.0,579.558
444,Company_444,Finance,Europe,2023,6895.5,6.6,-0.1,5423.9,455.103
444,Company_444,Finance,Europe,2024,7245.7,7.8,5.1,6269.5,565.1646
444,Company_444,Finance,Europe,2025,7387.7,8.0,2.0,11030.2,591.016
445,Company_445,Finance,Europe,2015,8975.4,23.4,0.0,38534.3,2100.2436
445,Company_445,Finance,Europe,2016,9322.8,19.7,3.9,24161.0,1836.5915999999997
445,Company_445,Finance,Europe,2017,9416.9,19.2,1.0,21466.3,1808.0448
445,Company_445,Finance,Europe,2018,10241.8,20.1,8.8,32656.1,2058.6018
445,Company_445,Finance,Europe,2019,11295.2,19.6,10.3,40458.5,2213.8592000000003
445,Company_445,Finance,Europe,2020,11614.4,19.6,2.8,39713.3,2276.4224
445,Company_445,Finance,Europe,2021,13232.4,23.8,13.9,33586.7,3149.3112
445,Company_445,Finance,Europe,2022,12729.7,25.0,-3.8,58819.4,3182.425
445,Company_445,Finance,Europe,2023,12041.4,23.1,-5.4,34146.6,2781.5634
445,Company_445,Finance,Europe,2024,10933.6,26.3,-9.2,40777.9,2875.5368000000003
445,Company_445,Finance,Europe,2025,10265.6,26.1,-6.1,26823.3,2679.3216
446,Company_446,Manufacturing,Oceania,2015,1580.7,12.4,0.0,3085.2,196.0068
446,Company_446,Manufacturing,Oceania,2016,1758.3,14.4,11.2,4820.8,253.19520000000003
446,Company_446,Manufacturing,Oceania,2017,1704.2,14.9,-3.1,3340.7,253.9258
446,Company_446,Manufacturing,Oceania,2018,2034.7,15.2,19.4,5192.9,309.2744
446,Company_446,Manufacturing,Oceania,2019,2032.8,15.9,-0.1,3511.4,323.2152
446,Company_446,Manufacturing,Oceania,2020,2250.1,16.7,10.7,5079.8,375.76669999999996
446,Company_446,Manufacturing,Oceania,2021,2471.2,19.2,9.8,4991.2,474.4704
446,Company_446,Manufacturing,Oceania,2022,2706.4,20.3,9.5,9561.3,549.3992000000001
446,Company_446,Manufacturing,Oceania,2023,2915.9,20.5,7.7,6090.5,597.7595
446,Company_446,Manufacturing,Oceania,2024,2996.4,22.2,2.8,9202.3,665.2008000000001
446,Company_446,Manufacturing,Oceania,2025,3027.3,18.1,1.0,10443.7,547.9413000000001
447,Company_447,Utilities,North America,2015,1533.1,10.4,0.0,1890.1,159.4424
447,Company_447,Utilities,North America,2016,1436.8,12.3,-6.3,2463.4,176.7264
447,Company_447,Utilities,North America,2017,1440.6,10.2,0.3,1703.7,146.94119999999998
447,Company_447,Utilities,North America,2018,1405.4,9.8,-2.4,1360.9,137.72920000000002
447,Company_447,Utilities,North America,2019,1398.2,10.6,-0.5,1960.3,148.2092
447,Company_447,Utilities,North America,2020,1397.2,10.8,-0.1,1206.8,150.8976
447,Company_447,Utilities,North America,2021,1386.3,7.8,-0.8,1200.4,108.1314
447,Company_447,Utilities,North America,2022,1510.2,7.8,8.9,1534.1,117.79560000000001
447,Company_447,Utilities,North America,2023,1556.6,8.1,3.1,1076.1,126.0846
447,Company_447,Utilities,North America,2024,1642.4,8.5,5.5,1960.8,139.604
447,Company_447,Utilities,North America,2025,1692.8,10.1,3.1,1598.0,170.97279999999998
448,Company_448,Finance,Middle East,2015,4706.8,14.1,0.0,11298.2,663.6587999999999
448,Company_448,Finance,Middle East,2016,4928.6,14.4,4.7,11466.3,709.7184000000001
448,Company_448,Finance,Middle East,2017,5427.9,14.2,10.1,14910.5,770.7617999999999
448,Company_448,Finance,Middle East,2018,5871.6,15.1,8.2,10948.0,886.6116000000001
448,Company_448,Finance,Middle East,2019,6171.1,11.8,5.1,13266.7,728.1898000000001
448,Company_448,Finance,Middle East,2020,6752.4,11.5,9.4,10032.3,776.526
448,Company_448,Finance,Middle East,2021,8299.8,12.8,22.9,10333.5,1062.3744
448,Company_448,Finance,Middle East,2022,10120.4,14.5,21.9,17006.5,1467.4579999999999
448,Company_448,Finance,Middle East,2023,10974.9,13.1,8.4,25870.2,1437.7119
448,Company_448,Finance,Middle East,2024,11835.9,7.6,7.8,10353.6,899.5283999999999
448,Company_448,Finance,Middle East,2025,13779.0,5.7,16.4,14040.1,785.403
449,Company_449,Manufacturing,Oceania,2015,1076.7,12.5,0.0,1129.6,134.5875
449,Company_449,Manufacturing,Oceania,2016,1150.4,9.2,6.8,1415.0,105.83680000000001
449,Company_449,Manufacturing,Oceania,2017,1077.6,6.6,-6.3,1137.1,71.1216
449,Company_449,Manufacturing,Oceania,2018,1212.1,4.5,12.5,906.6,54.54449999999999
449,Company_449,Manufacturing,Oceania,2019,1387.4,4.2,14.5,824.4,58.27080000000001
449,Company_449,Manufacturing,Oceania,2020,1509.0,6.6,8.8,1644.2,99.59400000000001
449,Company_449,Manufacturing,Oceania,2021,1740.5,4.5,15.3,1147.5,78.32249999999999
449,Company_449,Manufacturing,Oceania,2022,1846.4,5.6,6.1,1753.8,103.3984
449,Company_449,Manufacturing,Oceania,2023,1952.8,5.6,5.8,1180.8,109.35679999999999
449,Company_449,Manufacturing,Oceania,2024,2089.5,3.6,7.0,1634.1,75.22200000000001
449,Company_449,Manufacturing,Oceania,2025,2346.0,2.2,12.3,457.6,51.612
450,Company_450,Utilities,Europe,2015,2623.8,8.8,0.0,2301.6,230.89440000000005
450,Company_450,Utilities,Europe,2016,2662.2,7.3,1.5,1983.8,194.34059999999997
450,Company_450,Utilities,Europe,2017,2564.1,6.9,-3.7,2380.0,176.9229
450,Company_450,Utilities,Europe,2018,2706.0,6.9,5.5,1750.1,186.71400000000003
450,Company_450,Utilities,Europe,2019,3338.5,4.1,23.4,1665.5,136.87849999999997
450,Company_450,Utilities,Europe,2020,4002.0,4.2,19.9,2174.7,168.084
450,Company_450,Utilities,Europe,2021,4204.9,2.4,5.1,1125.9,100.9176
450,Company_450,Utilities,Europe,2022,3594.7,5.7,-14.5,2084.4,204.8979
450,Company_450,Utilities,Europe,2023,3604.1,5.1,0.3,1580.5,183.80909999999997
450,Company_450,Utilities,Europe,2024,3485.5,3.8,-3.3,1735.0,132.44899999999998
450,Company_450,Utilities,Europe,2025,3580.7,5.5,2.7,2906.8,196.9385
451,Company_451,Consumer Goods,Oceania,2015,5983.9,12.6,0.0,13027.6,753.9713999999999
451,Company_451,Consumer Goods,Oceania,2016,5881.1,10.0,-1.7,11380.3,588.11
451,Company_451,Consumer Goods,Oceania,2017,6345.1,9.2,7.9,8860.9,583.7492
451,Company_451,Consumer Goods,Oceania,2018,6391.6,9.5,0.7,6265.7,607.202
451,Company_451,Consumer Goods,Oceania,2019,5987.2,10.3,-6.3,13984.4,616.6816
451,Company_451,Consumer Goods,Oceania,2020,6389.5,10.0,6.7,8328.9,638.95
451,Company_451,Consumer Goods,Oceania,2021,6298.5,9.3,-1.4,12305.7,585.7605000000001
451,Company_451,Consumer Goods,Oceania,2022,6081.4,13.3,-3.4,10706.6,808.8262
451,Company_451,Consumer Goods,Oceania,2023,6460.9,11.1,6.2,12348.0,717.1599
451,Company_451,Consumer Goods,Oceania,2024,6838.6,12.2,5.8,9236.5,834.3092
451,Company_451,Consumer Goods,Oceania,2025,7488.5,16.9,9.5,16334.0,1265.5565
452,Company_452,Consumer Goods,Asia,2015,1859.1,10.2,0.0,2059.0,189.6282
452,Company_452,Consumer Goods,Asia,2016,2212.6,11.3,19.0,3264.9,250.0238
452,Company_452,Consumer Goods,Asia,2017,2307.7,13.1,4.3,3995.2,302.3087
452,Company_452,Consumer Goods,Asia,2018,2162.7,14.5,-6.3,5807.1,313.59149999999994
452,Company_452,Consumer Goods,Asia,2019,2316.5,12.9,7.1,5955.1,298.8285
452,Company_452,Consumer Goods,Asia,2020,2392.1,12.5,3.3,7292.2,299.0125
452,Company_452,Consumer Goods,Asia,2021,2431.7,13.0,1.7,6898.1,316.121
452,Company_452,Consumer Goods,Asia,2022,2550.3,13.1,4.9,6548.1,334.08930000000004
452,Company_452,Consumer Goods,Asia,2023,2667.7,14.3,4.6,4548.5,381.4811
452,Company_452,Consumer Goods,Asia,2024,2961.6,15.2,11.0,8924.0,450.16319999999996
452,Company_452,Consumer Goods,Asia,2025,3486.7,17.4,17.7,11638.8,606.6858
453,Company_453,Energy,Middle East,2015,2392.7,-0.3,0.0,5412.8,-7.1781
453,Company_453,Energy,Middle East,2016,2498.8,-5.8,4.4,7577.8,-144.9304
453,Company_453,Energy,Middle East,2017,2695.7,-8.0,7.9,3782.7,-215.65599999999998
453,Company_453,Energy,Middle East,2018,3113.6,-1.3,15.5,5870.2,-40.476800000000004
453,Company_453,Energy,Middle East,2019,3122.3,5.0,0.3,2952.9,156.115
453,Company_453,Energy,Middle East,2020,3195.4,6.3,2.3,2789.6,201.3102
453,Company_453,Energy,Middle East,2021,3326.5,-1.8,4.1,6437.4,-59.87700000000001
453,Company_453,Energy,Middle East,2022,3128.1,6.1,-6.0,3428.4,190.8141
453,Company_453,Energy,Middle East,2023,3324.6,0.4,6.3,180.5,13.298399999999999
453,Company_453,Energy,Middle East,2024,4160.0,-4.7,25.1,3394.6,-195.52
453,Company_453,Energy,Middle East,2025,3910.0,-6.6,-6.0,3410.5,-258.06
454,Company_454,Manufacturing,Middle East,2015,3254.0,8.7,0.0,5486.0,283.09799999999996
454,Company_454,Manufacturing,Middle East,2016,3281.4,9.2,0.8,4222.9,301.8888
454,Company_454,Manufacturing,Middle East,2017,2829.0,9.7,-13.8,2572.7,274.41299999999995
454,Company_454,Manufacturing,Middle East,2018,3270.3,9.1,15.6,5576.4,297.5973
454,Company_454,Manufacturing,Middle East,2019,2909.4,7.7,-11.0,3132.0,224.0238
454,Company_454,Manufacturing,Middle East,2020,2510.4,9.3,-13.7,4594.7,233.46720000000005
454,Company_454,Manufacturing,Middle East,2021,2582.0,11.4,2.9,4700.1,294.348
454,Company_454,Manufacturing,Middle East,2022,2838.6,10.6,9.9,4423.4,300.8916
454,Company_454,Manufacturing,Middle East,2023,2580.0,9.6,-9.1,4806.1,247.68
454,Company_454,Manufacturing,Middle East,2024,2808.4,6.7,8.9,3097.2,188.1628
454,Company_454,Manufacturing,Middle East,2025,2136.6,7.3,-23.9,2078.6,155.97179999999997
455,Company_455,Consumer Goods,Latin America,2015,704.0,8.5,0.0,1037.1,59.84
455,Company_455,Consumer Goods,Latin America,2016,819.3,6.9,16.4,1365.8,56.5317
455,Company_455,Consumer Goods,Latin America,2017,1023.0,3.8,24.9,589.9,38.874
455,Company_455,Consumer Goods,Latin America,2018,1250.6,0.4,22.2,85.1,5.0024
455,Company_455,Consumer Goods,Latin America,2019,1460.8,2.2,16.8,780.2,32.1376
455,Company_455,Consumer Goods,Latin America,2020,1645.7,0.1,12.7,33.3,1.6457000000000002
455,Company_455,Consumer Goods,Latin America,2021,1836.4,5.0,11.6,1827.4,91.82000000000001
455,Company_455,Consumer Goods,Latin America,2022,2200.6,7.3,19.8,3864.4,160.64379999999997
455,Company_455,Consumer Goods,Latin America,2023,2381.3,8.7,8.2,3809.0,207.1731
455,Company_455,Consumer Goods,Latin America,2024,2593.5,8.9,8.9,4629.0,230.82150000000001
455,Company_455,Consumer Goods,Latin America,2025,3243.5,13.8,25.1,10750.5,447.60300000000007
456,Company_456,Utilities,Asia,2015,399.3,3.0,0.0,142.8,11.979
456,Company_456,Utilities,Asia,2016,404.3,3.0,1.3,177.9,12.129
456,Company_456,Utilities,Asia,2017,393.3,4.5,-2.7,233.2,17.6985
456,Company_456,Utilities,Asia,2018,429.5,4.4,9.2,163.6,18.898000000000003
456,Company_456,Utilities,Asia,2019,427.9,6.9,-0.4,358.4,29.525100000000002
456,Company_456,Utilities,Asia,2020,468.1,9.2,9.4,407.2,43.065200000000004
456,Company_456,Utilities,Asia,2021,449.9,10.5,-3.9,515.8,47.23949999999999
456,Company_456,Utilities,Asia,2022,401.3,12.4,-10.8,607.7,49.7612
456,Company_456,Utilities,Asia,2023,408.8,12.1,1.9,636.6,49.4648
456,Company_456,Utilities,Asia,2024,378.3,11.2,-7.5,401.0,42.3696
456,Company_456,Utilities,Asia,2025,353.9,9.6,-6.4,311.3,33.974399999999996
457,Company_457,Transportation,North America,2015,838.1,1.5,0.0,203.6,12.5715
457,Company_457,Transportation,North America,2016,1034.5,1.3,23.4,207.5,13.448500000000001
457,Company_457,Transportation,North America,2017,1195.6,3.0,15.6,319.1,35.867999999999995
457,Company_457,Transportation,North America,2018,1333.7,9.7,11.6,2047.3,129.3689
457,Company_457,Transportation,North America,2019,1443.7,12.2,8.2,2339.7,176.1314
457,Company_457,Transportation,North America,2020,1683.1,20.1,16.6,4076.4,338.30310000000003
457,Company_457,Transportation,North America,2021,1991.4,22.5,18.3,4608.2,448.06500000000005
457,Company_457,Transportation,North America,2022,2257.5,23.0,13.4,8140.3,519.225
457,Company_457,Transportation,North America,2023,2502.8,26.3,10.9,9089.0,658.2364000000001
457,Company_457,Transportation,North America,2024,3224.2,21.2,28.8,11305.4,683.5304
457,Company_457,Transportation,North America,2025,3671.9,27.2,13.9,11815.0,998.7568000000001
458,Company_458,Transportation,Asia,2015,2249.9,7.1,0.0,3068.6,159.7429
458,Company_458,Transportation,Asia,2016,2165.0,6.0,-3.8,2094.4,129.9
458,Company_458,Transportation,Asia,2017,2243.2,6.8,3.6,2126.7,152.5376
458,Company_458,Transportation,Asia,2018,2632.4,3.8,17.4,1489.5,100.0312
458,Company_458,Transportation,Asia,2019,3395.2,1.2,29.0,380.6,40.742399999999996
458,Company_458,Transportation,Asia,2020,3872.6,1.3,14.1,431.9,50.3438
458,Company_458,Transportation,Asia,2021,3867.2,6.3,-0.1,4739.0,243.6336
458,Company_458,Transportation,Asia,2022,4680.7,4.7,21.0,2538.8,219.9929
458,Company_458,Transportation,Asia,2023,5343.6,8.5,14.2,5743.1,454.2060000000001
458,Company_458,Transportation,Asia,2024,5186.0,10.3,-2.9,9110.9,534.158
458,Company_458,Transportation,Asia,2025,6688.3,9.8,29.0,10626.7,655.4534
459,Company_459,Transportation,Middle East,2015,686.2,0.3,0.0,29.3,2.0586
459,Company_459,Transportation,Middle East,2016,794.1,-3.0,15.7,3707.9,-23.823
459,Company_459,Transportation,Middle East,2017,797.6,-6.7,0.4,3173.6,-53.43920000000001
459,Company_459,Transportation,Middle East,2018,810.7,-8.1,1.6,1402.7,-65.6667
459,Company_459,Transportation,Middle East,2019,829.5,-9.8,2.3,2104.4,-81.291
459,Company_459,Transportation,Middle East,2020,934.8,-8.7,12.7,3862.6,-81.32759999999999
459,Company_459,Transportation,Middle East,2021,933.3,-6.6,-0.2,3900.6,-61.5978
459,Company_459,Transportation,Middle East,2022,1096.1,-1.4,17.4,2803.9,-15.345399999999998
459,Company_459,Transportation,Middle East,2023,1181.5,-5.3,7.8,1296.5,-62.619499999999995
459,Company_459,Transportation,Middle East,2024,1140.8,0.3,-3.4,53.6,3.4224
459,Company_459,Transportation,Middle East,2025,1232.1,0.5,8.0,70.1,6.1605
460,Company_460,Technology,North America,2015,1865.7,15.3,0.0,9407.7,285.45210000000003
460,Company_460,Technology,North America,2016,2165.8,18.1,16.1,6626.3,392.0098000000001
460,Company_460,Technology,North America,2017,2626.8,14.6,21.3,12106.5,383.5128
460,Company_460,Technology,North America,2018,3167.0,15.6,20.6,16304.9,494.052
460,Company_460,Technology,North America,2019,2959.4,15.4,-6.6,7797.3,455.74760000000003
460,Company_460,Technology,North America,2020,3400.8,18.8,14.9,11220.3,639.3504
460,Company_460,Technology,North America,2021,4058.5,20.4,19.3,17538.3,827.934
460,Company_460,Technology,North America,2022,4747.9,17.7,17.0,26411.3,840.3782999999999
460,Company_460,Technology,North America,2023,4816.3,22.9,1.4,38142.7,1102.9326999999998
460,Company_460,Technology,North America,2024,5393.0,21.3,12.0,26687.3,1148.709
460,Company_460,Technology,North America,2025,5487.6,22.4,1.8,42782.9,1229.2223999999999
461,Company_461,Technology,Oceania,2015,1167.2,20.1,0.0,7035.1,234.60720000000003
461,Company_461,Technology,Oceania,2016,1221.2,23.0,4.6,4901.9,280.87600000000003
461,Company_461,Technology,Oceania,2017,1171.1,24.1,-4.1,9224.2,282.2351
461,Company_461,Technology,Oceania,2018,1243.3,23.3,6.2,9658.4,289.6889
461,Company_461,Technology,Oceania,2019,1348.7,28.6,8.5,12145.1,385.7282000000001
461,Company_461,Technology,Oceania,2020,1391.5,29.7,3.2,7569.2,413.27549999999997
461,Company_461,Technology,Oceania,2021,1382.9,28.1,-0.6,13400.1,388.59490000000005
461,Company_461,Technology,Oceania,2022,1520.8,25.7,10.0,11035.9,390.8456
461,Company_461,Technology,Oceania,2023,1556.3,22.8,2.3,7419.1,354.8364
461,Company_461,Technology,Oceania,2024,1455.4,20.4,-6.5,9070.8,296.9016
461,Company_461,Technology,Oceania,2025,1658.9,20.7,14.0,6436.8,343.3923
462,Company_462,Technology,North America,2015,11982.8,13.3,0.0,28241.6,1593.7124
462,Company_462,Technology,North America,2016,13168.5,14.2,9.9,47096.4,1869.927
462,Company_462,Technology,North America,2017,14610.9,14.1,11.0,49582.1,2060.1369
462,Company_462,Technology,North America,2018,17881.9,15.3,22.4,87011.4,2735.9307000000003
462,Company_462,Technology,North America,2019,20700.1,17.5,15.8,67315.0,3622.5174999999995
462,Company_462,Technology,North America,2020,25151.6,17.6,21.5,122138.2,4426.6816
462,Company_462,Technology,North America,2021,29156.3,18.2,15.9,131475.6,5306.446599999999
